fabric_id,fullname,isactive
25,512146,1
25,512147,1
25,512149,1
25,512150,1
25,512151,1
25,512153,1
25,512154,1
25,512155,1
25,512156,1
25,512157,1
25,512158,1
25,512159,1
25,512161,1
25,512162,1
25,512163,1
25,512164,1
25,512165,1
25,513101,1
25,513102,1
25,513103,1
25,513104,1
25,513105,1
25,513106,1
25,513107,1
25,513108,1
25,513109,1
25,513110,1
25,513111,1
25,513112,1
25,513113,1
25,513114,1
25,513115,1
25,513116,1
25,513125,1
25,513126,1
25,513129,1
25,513130,1
25,513134,1
25,513136,1
25,513137,1
25,513138,1
25,513139,1
25,513140,1
25,513143,1
25,513145,1
25,513146,1
25,513147,1
25,513148,1
25,513149,1
25,513150,1
25,513151,1
25,513153,1
25,513154,1
25,513155,1
25,513156,1
25,513157,1
25,513158,1
25,513159,1
25,513161,1
25,513162,1
25,513163,1
25,513164,1
25,513165,1
25,513166,1
25,513167,1
25,513168,1
25,513169,1
25,513170,1
25,513171,1
25,513172,1
25,513180,1
25,513181,1
25,513182,1
25,513183,1
25,513184,1
25,513187,1
25,513188,1
25,513189,1
25,513190,1
25,513191,1
25,513192,1
25,513198,1
25,513199,1
25,513200,1
25,513201,1
25,513202,1
25,513204,1
25,513205,1
25,513215,1
25,513217,1
25,513568,1
25,513571,1
25,513573,1
25,513574,1
25,513575,1
25,513577,1
25,513585,1
25,513611,1
25,513612,1
25,513632,1
25,513633,1
25,513977,1
25,513979,1
25,513980,1
25,513989,1
25,513990,1
25,513992,1
25,513994,1
25,513995,1
25,513996,1
25,513997,1
25,513998,1
25,513999,1
25,514000,1
25,514001,1
25,514002,1
25,514008,1
25,514009,1
25,514010,1
25,514011,1
25,514015,1
25,514016,1
25,514017,1
25,514018,1
25,514020,1
25,514021,1
25,514022,1
25,514023,1
25,514024,1
25,514026,1
25,514028,1
25,514029,1
25,514030,1
25,514034,1
25,514035,1
25,514036,1
25,514037,1
25,514038,1
25,514433,1
25,514434,1
25,514435,1
25,514436,1
25,514437,1
25,514438,1
25,514440,1
25,514441,1
25,514442,1
25,514443,1
25,514444,1
25,514445,1
25,514446,1
25,514447,1
25,514448,1
25,514449,1
25,514450,1
25,514451,1
25,514531,1
25,514536,1
25,514539,1
25,514559,1
25,514560,1
25,514562,1
25,514563,1
25,514565,1
25,514566,1
25,514569,1
25,514570,1
25,514571,1
25,514572,1
25,514573,1
25,514576,1
25,514577,1
25,514580,1
25,514581,1
25,514582,1
25,514583,1
25,514584,1
25,514585,1
25,514591,1
25,514592,1
25,514593,1
25,514594,1
25,514596,1
25,514597,1
25,514598,1
25,514599,1
25,514633,1
26,513342,1
26,513343,1
26,513348,1
26,513349,1
26,513438,1
26,513439,1
26,513440,1
26,513441,1
26,513442,1
26,513443,1
26,513444,1
26,513446,1
26,513447,1
26,513448,1
26,513449,1
26,513450,1
26,513451,1
26,513452,1
26,513453,1
26,513455,1
26,513456,1
26,513457,1
26,513458,1
26,513459,1
26,513460,1
26,513461,1
26,513462,1
26,513463,1
26,513464,1
26,513465,1
26,513466,1
26,513467,1
26,513468,1
26,513470,1
26,513472,1
26,513474,1
26,513476,1
26,513478,1
26,513479,1
26,513480,1
26,513481,1
26,513482,1
26,513483,1
26,513484,1
26,513485,1
26,513491,1
26,513492,1
26,513494,1
26,513498,1
26,513499,1
26,513500,1
26,513501,1
26,513502,1
26,513503,1
26,513504,1
26,513505,1
26,513506,1
26,513507,1
26,513508,1
26,513511,1
26,513513,1
26,513514,1
26,513516,1
26,513518,1
26,513520,1
26,513523,1
26,513524,1
26,513525,1
26,513526,1
26,513527,1
26,513528,1
26,513530,1
26,513532,1
26,513533,1
26,513534,1
26,513545,1
26,513548,1
26,513549,1
26,513550,1
26,513554,1
26,513555,1
26,513556,1
26,513557,1
26,513558,1
26,513561,1
26,514313,1
26,514316,1
26,514317,1
26,514319,1
26,514320,1
26,514321,1
26,514322,1
26,514323,1
26,514324,1
26,514325,1
26,514326,1
26,514327,1
26,514328,1
26,514332,1
26,514334,1
26,514336,1
26,514339,1
26,514342,1
26,514344,1
26,514345,1
26,514346,1
26,514347,1
26,514348,1
26,514351,1
26,514352,1
26,514353,1
26,514354,1
26,514360,1
26,514361,1
26,514362,1
26,514363,1
26,514364,1
26,514366,1
26,514367,1
26,514368,1
26,514369,1
26,514370,1
26,514371,1
26,514372,1
26,514373,1
26,514376,1
26,514377,1
26,514378,1
26,514379,1
26,514380,1
26,514383,1
26,514384,1
26,514385,1
26,514386,1
26,514387,1
26,514388,1
26,514389,1
26,514391,1
26,514392,1
26,514393,1
26,514394,1
26,514395,1
26,514400,1
26,514402,1
26,514403,1
26,514404,1
26,514405,1
26,514406,1
26,514408,1
26,514410,1
26,514411,1
26,514412,1
26,514415,1
26,514416,1
26,514419,1
26,514421,1
26,514422,1
26,514424,1
26,514425,1
26,514426,1
26,514427,1
26,514429,1
26,514430,1
26,514635,1
26,514637,1
26,514638,1
26,514639,1
26,514940,1
26,514941,1
26,514942,1
26,514943,1
26,514953,1
26,514954,1
26,514967,1
26,514970,1
26,514971,1
26,514972,1
26,514973,1
27,513174,1
27,513175,1
27,513176,1
27,513177,1
27,513186,1
27,513193,1
27,513194,1
27,513195,1
27,513196,1
27,513197,1
27,513206,1
27,513207,1
27,513208,1
27,513210,1
27,513211,1
27,513212,1
27,513223,1
27,513224,1
27,513225,1
27,513226,1
27,513227,1
27,513228,1
27,513229,1
27,513230,1
27,513231,1
27,513232,1
27,513233,1
27,513234,1
27,513235,1
27,513236,1
27,513237,1
27,513238,1
27,513240,1
27,513242,1
27,513243,1
27,513244,1
27,513245,1
27,513254,1
27,513255,1
27,513256,1
27,513257,1
27,513258,1
27,513259,1
27,513984,1
27,513985,1
27,513986,1
27,513987,1
27,514039,1
27,514040,1
27,514041,1
27,514042,1
27,514043,1
27,514044,1
27,514452,1
27,514453,1
27,514454,1
27,514455,1
27,514456,1
27,514457,1
27,514459,1
28,514236,1
28,514237,1
28,514247,1
28,514248,1
28,514257,1
28,514258,1
28,514259,1
28,514260,1
28,514265,1
28,514268,1
28,514269,1
28,514278,1
28,514279,1
28,514281,1
28,514283,1
28,514284,1
28,514285,1
28,514288,1
28,514289,1
28,514290,1
28,514295,1
28,514296,1
28,514297,1
28,514299,1
28,514300,1
28,514301,1
28,514302,1
28,514303,1
28,514304,1
28,514305,1
28,515265,1
28,515267,1
28,515268,1
28,515269,1
28,515270,1
28,515271,1
28,515272,1
28,515273,1
28,515274,1
28,515275,1
28,515277,1
28,515278,1
28,515279,1
28,515281,1
28,515282,1
28,515283,1
28,515284,1
28,515285,1
28,515286,1
28,515287,1
28,515288,1
28,515289,1
28,515290,1
28,515291,1
28,515292,1
28,515294,1
29,514605,1
29,514606,1
29,514607,1
29,514608,1
29,514609,1
29,514610,1
29,514611,1
29,514612,1
29,514613,1
29,514614,1
29,514615,1
29,514616,1
29,514617,1
29,514618,1
29,514619,1
29,514620,1
29,514624,1
29,514625,1
29,514626,1
29,514627,1
29,514628,1
29,514682,1
29,514683,1
29,514684,1
29,514685,1
29,514688,1
29,514689,1
29,514690,1
29,514691,1
29,514692,1
29,514693,1
29,514694,1
29,514698,1
29,514699,1
29,514700,1
29,514704,1
29,514710,1
29,514712,1
29,514713,1
29,514716,1
29,514717,1
29,514719,1
29,514720,1
29,514722,1
29,514723,1
29,514724,1
29,514725,1
29,514726,1
29,514727,1
29,514728,1
29,514729,1
29,514730,1
29,514733,1
29,514734,1
29,514735,1
29,514736,1
29,515485,1
29,515486,1
30,514894,1
30,514895,1
30,514896,1
30,514897,1
30,514898,1
30,514899,1
30,514900,1
30,514901,1
30,514902,1
30,514903,1
30,514904,1
30,515488,1
30,515489,1
30,515490,1
30,515491,1
30,515492,1
30,515493,1
30,515494,1
30,515495,1
30,515496,1
30,515497,1
30,515498,1
30,515499,1
30,515500,1
30,515501,1
30,515502,1
30,515503,1
30,515504,1
30,515505,1
30,515506,1
30,515507,1
30,515508,1
30,515509,1
30,515510,1
30,515511,1
30,515512,1
30,515513,1
30,515514,1
30,515515,1
30,515516,1
30,515517,1
30,515518,1
30,515519,1
30,515520,1
30,515521,1
30,515522,1
30,515523,1
30,515524,1
30,515525,1
30,515526,1
30,515527,1
30,515528,1
30,515529,1
30,515530,1
30,515531,1
30,515532,1
30,515533,1
30,515534,1
30,515535,1
30,515536,1
30,515537,1
30,515538,1
30,515539,1
30,515540,1
30,515541,1
30,515542,1
30,515543,1
30,515544,1
30,515545,1
30,515546,1
30,515547,1
30,515548,1
30,515549,1
30,515550,1
30,515551,1
30,515552,1
30,515553,1
30,515554,1
30,515555,1
30,515556,1
31,514642,1
31,514643,1
31,514644,1
31,514645,1
31,514646,1
31,514647,1
31,514648,1
31,514649,1
31,514650,1
31,514651,1
31,514652,1
31,514653,1
31,514654,1
31,514655,1
31,514656,1
31,514657,1
31,514658,1
31,514659,1
31,514674,1
31,514906,1
31,514907,1
31,514908,1
31,514909,1
31,514910,1
31,514911,1
31,514912,1
31,514913,1
31,514914,1
31,514921,1
31,514922,1
31,514923,1
31,514924,1
31,514925,1
31,514926,1
31,514927,1
31,514928,1
31,514929,1
31,514930,1
31,515480,1
31,515481,1
31,515482,1
31,515483,1
32,513981,1
32,513982,1
32,513983,1
32,514979,1
32,514980,1
32,514982,1
32,514983,1
32,514987,1
32,514988,1
32,514989,1
32,514990,1
32,514996,1
32,514997,1
32,515112,1
32,515113,1
32,515114,1
32,515115,1
32,515116,1
32,515117,1
32,515118,1
32,515119,1
32,515120,1
32,515121,1
32,515122,1
32,515123,1
32,515124,1
32,515125,1
32,515126,1
32,515127,1
32,515128,1
32,515129,1
32,515130,1
32,515131,1
32,515132,1
32,515133,1
32,515134,1
32,515135,1
32,515136,1
32,515137,1
32,515138,1
32,515139,1
32,515140,1
32,515141,1
32,515142,1
32,515143,1
32,515144,1
32,515145,1
32,515146,1
32,515147,1
32,515148,1
32,515149,1
32,515150,1
32,515151,1
32,515152,1
32,515153,1
32,515154,1
32,515155,1
32,515156,1
32,515157,1
32,515158,1
32,515159,1
32,515160,1
32,515161,1
32,515162,1
33,515296,1
33,515297,1
33,515298,1
33,515299,1
33,515300,1
33,515301,1
33,515302,1
33,515303,1
33,515304,1
33,515305,1
33,515306,1
33,515307,1
33,515308,1
33,515309,1
33,515310,1
33,515311,1
33,515312,1
33,515313,1
33,515314,1
33,515316,1
33,515317,1
33,515318,1
33,515319,1
33,515320,1
33,515321,1
33,515322,1
33,515323,1
33,515324,1
33,515325,1
33,515326,1
33,515327,1
33,515328,1
33,515329,1
33,515330,1
33,515331,1
33,515332,1
33,515333,1
33,515334,1
33,515335,1
33,515336,1
33,515337,1
33,515338,1
33,515339,1
33,515340,1
34,515413,1
34,515414,1
34,515415,1
34,515416,1
34,515417,1
34,515418,1
34,515419,1
34,515420,1
34,515421,1
34,515422,1
34,515423,1
34,515424,1
34,515425,1
34,515426,1
34,515427,1
34,515428,1
34,515429,1
34,515430,1
34,515431,1
34,515432,1
34,515433,1
34,515434,1
34,515435,1
34,515436,1
34,515437,1
34,515438,1
34,515439,1
34,515440,1
34,515441,1
34,515442,1
34,515443,1
34,515444,1
34,515445,1
34,515446,1
34,515447,1
34,515448,1
34,515449,1
34,515450,1
34,515451,1
34,515452,1
34,515453,1
34,515454,1
34,515455,1
34,515456,1
34,515457,1
34,515458,1
34,515459,1
34,515460,1
34,515461,1
34,515462,1
34,515463,1
34,515464,1
34,515465,1
34,515466,1
34,515467,1
34,515468,1
34,515469,1
35,514949,1
35,514950,1
35,514957,1
35,514958,1
35,514960,1
35,514961,1
35,514962,1
35,514963,1
35,514964,1
35,514965,1
35,515163,1
35,515164,1
35,515165,1
35,515166,1
35,515167,1
35,515168,1
35,515169,1
35,515170,1
35,515171,1
35,515172,1
35,515173,1
35,515174,1
35,515175,1
35,515176,1
35,515177,1
35,515178,1
35,515179,1
35,515180,1
35,515181,1
35,515182,1
35,515183,1
35,515184,1
35,515185,1
35,515186,1
35,515187,1
35,515188,1
35,515189,1
35,515190,1
35,515191,1
35,515192,1
35,515193,1
35,515194,1
35,515195,1
35,515196,1
35,515197,1
35,515198,1
35,515199,1
35,515200,1
35,515201,1
35,515202,1
35,515203,1
35,515204,1
35,515205,1
35,515206,1
35,515207,1
35,515208,1
35,515209,1
35,515210,1
35,515211,1
35,515212,1
35,515213,1
35,515214,1
35,515215,1
35,515216,1
35,515217,1
35,515218,1
35,515219,1
35,515220,1
35,515221,1
36,515342,1
36,515343,1
36,515344,1
36,515345,1
36,515346,1
36,515347,1
36,515348,1
36,515349,1
36,515350,1
36,515351,1
36,515352,1
36,515353,1
36,515354,1
36,515355,1
36,515356,1
36,515357,1
36,515358,1
36,515359,1
36,515360,1
36,515361,1
36,515362,1
36,515363,1
36,515364,1
36,515365,1
36,515366 (1),1
36,515366,1
36,515367,1
36,515368,1
36,515369,1
36,515371,1
36,515372,1
36,515373,1
36,515374,1
36,515375,1
36,515376,1
36,515377,1
36,515378 (1),1
36,515378,1
36,515379,1
36,515380,1
36,515381,1
36,515383,1
36,515384,1
36,515385,1
36,515386,1
36,515387,1
36,515388,1
36,515389,1
36,515390,1
36,515391,1
36,515392,1
36,515393,1
36,515394,1
36,515395,1
36,515396,1
36,515397,1
36,515398,1
36,515399,1
36,515400,1
36,515401,1
36,515402,1
36,515403,1
36,515404,1
36,515405,1
36,515406,1
36,515407,1
36,515408,1
36,515409,1
36,515410,1
36,515411,1
37,515226,1
37,515228,1
37,515230,1
37,515231,1
37,515232,1
37,515233,1
37,515234,1
37,515235,1
37,515236,1
37,515237,1
37,515238,1
37,515239,1
37,515240,1
37,515241,1
37,515242,1
37,515243,1
37,515244,1
37,515245,1
37,515246,1
37,515247,1
37,515248,1
37,515249,1
37,515250,1
37,515251,1
37,515252,1
37,515253,1
37,515254,1
37,515255,1
37,515256,1
37,515257,1
37,515258,1
37,515259,1
37,515260,1
37,515261,1
37,515263,1
38,51557,1
38,515576,1
38,515578,1
38,515579,1
38,515580 (1),1
38,515580,1
38,515581,1
38,515582,1
38,515583,1
38,515584,1
38,515585,1
38,515586,1
38,515587,1
38,515588,1
38,515589,1
38,515590,1
38,515591,1
38,515592,1
38,515593,1
38,515594,1
38,515595,1
38,515596,1
38,515597,1
38,515598,1
38,515599,1
38,515600,1
38,515601,1
38,515602,1
38,515603,1
38,515604,1
38,515605,1
38,515606,1
38,515607,1
38,515608,1
38,515609,1
38,515610,1
38,515611,1
38,515612,1
38,515613,1
38,515614,1
38,515615,1
38,515616,1
38,515617,1
38,515618,1
38,515619,1
38,515620,1
38,515621,1
38,515622,1
38,515623,1
38,515624,1
38,515625,1
38,515626,1
38,515627,1
38,515628,1
38,515629,1
38,515630,1
38,515631,1
38,515632,1
38,515633,1
38,515634,1
39,514555,1
39,515315,1
40,512639,1
40,512640,1
40,512641,1
40,512642,1
40,512643,1
40,512644,1
40,512646,1
40,512647,1
40,512648,1
40,512650,1
40,512651,1
40,512653,1
40,512654,1
40,512655,1
40,512656,1
40,512657,1
40,512659,1
40,512661,1
40,512663,1
40,512664,1
40,512665,1
40,512666,1
40,512669,1
40,512671,1
40,512672,1
40,512673,1
40,512675,1
40,512678,1
40,512679,1
40,512680,1
40,512681,1
40,512682,1
40,512683,1
40,512684,1
40,512685,1
40,512686,1
40,512687,1
40,512688,1
40,512689,1
40,512690,1
40,512691,1
40,512692,1
40,512693,1
40,512694,1
40,512695,1
40,512696,1
40,512697,1
40,512698,1
40,512699,1
40,512700,1
40,512701,1
40,512702,1
40,512703,1
40,512704,1
40,512705,1
40,512706,1
40,512707,1
40,512708,1
40,512709,1
40,512711,1
40,512712,1
40,512713,1
40,512714,1
40,512717,1
40,512719,1
40,512720,1
41,514461,1
41,514463,1
41,514465,1
41,514467,1
41,514468,1
41,514474,1
41,514476,1
41,514477,1
41,514478,1
41,515010,1
41,515012,1
41,515013,1
41,515014,1
41,515015,1
41,515018,1
41,515019,1
41,515020,1
41,515021,1
41,515022,1
41,515023,1
41,515024,1
41,515025,1
41,515026,1
41,515027,1
41,515028,1
41,515029,1
41,515030,1
41,515031,1
42,513377,1
42,513378,1
42,513379,1
42,513380,1
42,513381,1
42,513383,1
42,513384,1
42,513387,1
42,513388,1
42,513389,1
42,513392,1
42,513393,1
42,513394,1
42,513395,1
42,513398,1
42,513399,1
42,513400,1
42,513402,1
42,513407,1
42,513411,1
42,513412,1
42,513413,1
42,513414,1
42,513417,1
42,513418,1
42,513419,1
42,513420,1
42,513421,1
42,513422,1
42,513423,1
42,513424,1
42,513426,1
42,513427,1
42,513428,1
42,513429,1
42,513431,1
42,513434,1
42,513435,1
43,511504,1
43,511505,1
43,511511,1
43,511514,1
43,511516,1
43,511517,1
43,511520,1
43,511521,1
43,511523,1
43,511524,1
43,511525,1
43,511526,1
43,511527,1
43,511528,1
43,511529,1
43,511530,1
43,511531,1
43,511532,1
43,511541,1
43,513921,1
43,513922,1
43,513923,1
43,513924,1
43,513925,1
43,513926,1
43,513927,1
43,513928,1
43,513929,1
43,513930,1
43,513932,1
43,513933,1
43,513934,1
43,513935,1
43,513936,1
43,513937,1
43,513938,1
43,513939,1
43,513940,1
43,513941,1
43,513942,1
43,513943,1
43,513944,1
43,513945,1
43,513946,1
43,513947,1
43,513948,1
43,513949,1
43,513950,1
43,513951,1
43,513952,1
43,513953,1
43,513954,1
43,513955,1
43,513956,1
43,513957,1
43,513958,1
43,513959,1
43,513960,1
43,513961,1
43,513962,1
43,513963,1
43,513964,1
43,513965,1
43,513966,1
43,513967,1
43,513971,1
